anger,"As a child - about 8 years old - walking across a paddock - being  
set upon by another boy who claimed it was ""his land"" - being  
intimidated by the boy - crying, being punched, etc.",
sadness,As a child - having a dog - it getting a disease and dying.,
disgust,"Being in a Malaysian city with my girlfriend coming out of a  
picture theatre - seeing her rush up to a taxi that a very old  
sick man was trying to get to. Seeing her take over the taxi.",
shame,"As a child - being sent to the shop by mother - buying some  
chocolate - getting caught by mother.",
guilt,"As a child - accidentally stepping on a pet guinea-pig - it  
dying.",
joy,"When I achieved my first 6 at University after a long string of  
3's, 4's and 5's (7 is the highest mark awarded, 3 is a conceded  
pass).",
fear,"One night going downstairs, and hearing a strong stirring of  
brances, which was not the wind.",
anger,"I was informed by my flatmate that, when we'd moved into our  
flat, she'd expected us to buy our food separetely - this event  
actually happened some 5 months after our sharing began. Prior to  
this, she had said nothing.",
sadness,"Having to decide on a termination of a pregnancy, after  
discussing it with friends, family and the man involved.",
disgust,"When a friend didn't invite her own parents to her Graduation  
ceremony.",
shame,"Saying something quite rude, but in jest, about a photograph of  
someone, but it didn't quite turn out that way.",
guilt,"When I was about 14 years old, I ""borrowed"" a can of drink from  
the refrigerator, intending to replace it later that day. But it  
was found missing before I could do anything - no one owned up to  
its disappearance.",
joy,"When I was a child, my beloved cat gave birth to four beautiful  
little kittens. Before she had them, she came up to me and I  
followed her out, then witnessed them being born.",
fear,"On embarking on University life. I came from a different city and  
did not know anybody at the Uni. I was frightened because my well  
known and loved friends, also all my security had been taken  
away.",
anger,"When my brothers were being cruel to my boyfriend, because his  
flat-mate bent back one of my brother's fingers. It wasn't his  
fault.",
sadness,"Upon moving away from home for the first time to a different  
city, I felt no longer ""under the wing"" of my parents even though  
they would always be there to help me. I felt a sense of loss, I  
was now all alone in the world, responsible for my own actions.",
disgust,"I was sitting at a rock concert, listening to an extremely loud  
band. A tiny baby in a crawler had been left by his young mother,  
right out in the sun next to a speaker, and was screaming -  
probably in pain.",
shame,"Because I was lazy and unthoughtful I did not get into contact  
with a very close friend when she shifted from the Gold Coast to  
Brisbane, for a month, despite her efforts to contact me. I felt  
shamed when I finally confronted her again.",
guilt,"When I felt I had let my parents down, especially my mother, by  
having sexual intercourse for the first time, and a few times  
after that. Also, when I went on the Pill.",
joy,"The weekend after I argued with my parents I went home again and  
they couldn't have been nicer. As soon as I walked in, Mum kissed  
me, then Dad, and thanked me for the birthday presents I'd left  
for him, including a very sentimental birthday card.",
fear,"Before Uni started, I had to leave home and take up residence in  
Brisbane (the ""big smoke"") leaving home, my family, and moving to  
such a big place was quite intimidating at first, and I was  
anxious about it.",
anger,"My flatmate was asking questions about my relationship with my  
boyfriend, whether I wasn't treating him as unfairly as I claimed  
he'd been treating me. As a result, I was angered, and became  
defensive.",
sadness,"A very close friend from Victoria visited me over the holidays.  
Having enjoyed his company immensely over 10 short days, I was  
overwhelmed by sadness when he left to return to Victoria. 
",
disgust,"One of my flatmates and I came back to the flat Monday morning,  
to find a real Mess, left by the guy we share with.",
shame,"First weekend back home after one week at Uni I scolded one of my  
sister's best friends for using our telephone. Very silly, but I  
was annoyed because she was there at a time when I needed to be  
with my family.",
guilt,"When my Bictorian ""friend"" was staying at my house we ere going  
places together, and sleeping together. At the time I had a  
boyfriend locally. The first time I had to face him after  
sleeping with the guy from Melbourne I felt very guilty.",
joy,"Joy of giving birth, and of sharing that joy with my husband.  
Moments of complete happiness and feelings of so much love.",
fear,"Attempted rape by 5 guys - held my arms behind my back and  
molested me, constantly threatening to beat me. Penetration did  
not occur as the driver of the car stopped that.",
anger,"Anger at doctors for their treatment of me after giving birth.  
They left part of placenta behind and I bled heavily for twelve  
weeks - due to this, I felt weak and emotional, and they said I  
needed psychiatric treatment and give me no support.",
sadness,"When my son was diagnosed as having CEREBRAL PALSY, at age 5. He  
would have to endure so much labelling, stigma and discrimination,  
even though his case was relatively mild.",
disgust,"I have an adopted Aboriginal sister I felt disgust due to the  
racism she has been subjected to.",
